NUMBER_KEY,PARCELID,ELEV_ZONE,BLDG_ZONE,ELEC_ZONE,MECH_ZONE,PLMB_ZONE,SIGN_ZONE,ENFC_ZONE
B1111165,L0150D B00083,1,4,2,1,2,9,9
PO305054,L0150D B00083,1,4,2,1,2,9,9
E0704994,,2,17,13,8,7,8,8
B1114065,089014  00128C,1,15,8,11,4,1,1
E0711409,,1,5,1,3,1,3,3
E0722365,026010  00016,2,10,15,10,6,7,7
S0109269,026010  00016,2,10,15,10,6,7,7
M0740888,G0231M M00006,2,17,9,6,8,8,8
E0718157,D0216   00227,1,11,9,6,5,1,1
M0749537,D0216   00227,1,11,9,6,5,1,1
M0714529,A0141C G00031,1,4,2,1,2,9,9
M0747579,088048 E00064,1,5,4,3,1,1,1
B1109124,A0151U F00031,1,4,2,1,2,9,9
E0714470,A0151U F00031,1,4,2,1,2,9,9
M0738121,A0151U F00031,1,4,2,1,2,9,9
M0738059,088048 E00033,1,5,4,3,1,1,1
M0740969,088048 E00031,1,5,4,3,1,1,1
M0711939,088048 E00024,1,5,4,3,1,1,1
M0707485,088048 E00009,1,5,4,3,1,1,1
B1098398,A0141C F00043,1,4,2,1,2,9,9
B0717252,081027 B00044,2,17,13,8,7,8,8
P0352668,081027 B00024,2,17,13,8,7,8,8
E0675960,081027 B00044,2,17,9,6,7,1,1
E0714099,,1,4,2,1,2,9,9
M0734588,,1,4,2,1,2,9,9
M0722288,A0152T A00072,1,4,2,1,2,9,9
E0709993,,1,4,2,1,2,9,9
M0720052,,1,4,2,1,2,9,9
B1115781,A0141C D00021,1,4,2,1,2,9,9
E0729061,,1,4,2,1,2,9,9
M0742267,,1,4,2,1,2,9,9
B1117548,D0209B C00273,1,11,4,2,5,1,1
M0752246,D0209B C00066,1,11,4,2,5,1,1
E0729993,D0213W D00036,1,15,4,2,5,1,1
M0751367,D0213W D00036,1,15,4,2,5,1,1
M0758633,D0213W D00052,1,15,4,2,5,1,1
B1115383,069077 G00048,1,2,6,4,3,7,7
M0742605,069077 G00092,1,2,6,4,3,7,7
E0718150,D0129M A00008,1,4,2,1,2,9,9
M0749525,D0129M A00008,1,4,2,1,2,9,9
B1116189,D0129M A00005,1,4,2,1,2,9,9
E0716779,,2,10,11,9,6,5,5
S0107307,,2,10,11,9,6,5,5
B1051468,060222  00366,2,10,11,9,6,5,5
M0754638,D0147B G00045,1,5,2,3,1,3,3
M0758982,080021 E00065,1,15,8,5,4,1,1
M0720534,D0256W B00026,2,16,13,8,8,8,8
E0715575,G0232   00491,1,17,9,6,8,8,8
M0734277,G0232   00491,1,17,9,6,8,8,8
B1107492,L0159V D00002,1,4,4,1,2,9,9
M0717498,D0209B C00120,1,11,4,2,5,1,1
M0720969,,2,17,13,8,7,5,5
M0719155,091023 A00009,1,11,4,2,5,1,1
E0727040,D0221P B00018,1,11,9,6,5,1,1
M0750513,D0221P B00018,1,11,9,6,5,1,1
SR0103420,096500  00689,1,5,4,2,5,9,9
B1098221,096500  00669,1,5,4,2,5,9,9
B1114782,096500  00669,1,5,4,2,5,9,9
P0358655,096500  00669,1,5,4,2,5,9,9
SR025622,096500  00669,1,5,4,2,5,9,9
B1111148,D0210H A00069,1,11,4,2,5,9,9
B1052429,096203 G00053,1,4,4,2,2,9,9
B1114607,096203 G00053,1,4,4,2,2,9,9
E0698228,017059  00005,2,1,7,11,9,7,7
B1094023,,2,16,13,8,7,8,8
M0742159,A0152T A00019,1,4,2,1,2,9,9
E0729624,,1,17,8,5,7,1,1
E0720921,D0256W B00023,2,16,13,8,8,8,8
M0719073,D0256W B00023,2,16,13,8,8,8,8
M0741975,D0256W B00023,2,16,13,8,8,8,8
E0710276,D0147O L00036,1,5,2,7,1,3,3
BC0014928,091011  00005C,1,11,4,2,5,1,1
M0732955,091011  00005C,1,11,4,2,5,1,1
E0731028,D0209J E00065,1,11,4,2,5,1,1
M0752674,D0209J E00065,1,11,4,2,5,1,1
E0731015,091022 A00066,1,11,4,2,5,1,1
M0750564,091022 A00066,1,11,4,2,5,1,1
BC0013931,,1,5,1,3,1,3,3
E0704987,077027  00015,2,10,10,10,6,10,10
S0100191,077027  00015,2,10,10,10,6,10,10
E0729254,A0142S F00018,1,4,2,1,2,9,9
M0754163,A0142S F00018,1,4,2,1,2,9,9
E0705754,,1,5,1,3,1,3,3
M0720155,D0223Y A00037C,1,11,9,6,5,1,1
E0681458,091112 A00039,1,15,9,6,5,1,1
M0736146,,1,2,1,7,1,3,3
S0108602,,1,17,8,5,7,1,1
SR023427,,1,17,8,5,7,1,1
SR024050,,1,17,8,5,7,1,1
C2010551,D0255C C00023,2,16,13,8,7,8,8
M0732568,A0141B A00038,1,4,2,1,2,9,9
E0710027,D0147B G00003,1,5,2,3,1,3,3
M0722200,D0147B G00003,1,5,2,3,1,3,3
SR0101873,,1,5,4,2,2,9,9
SR025524,,1,5,4,2,2,9,9
M0734591,077012  00010,2,10,10,10,6,10,10
E0709984,A0141A D00024,1,4,2,1,2,9,9
M0719059,A0141A D00024,1,4,2,1,2,9,9
E0733758,D0215U C00121,1,11,4,2,5,1,1
M0755850,D0215U C00121,1,11,4,2,5,1,1
M0755911,D0215U C00121,1,11,4,2,5,1,1
M0741034,D0242   00472,2,16,13,8,8,8,8
B1116141,A0142S G00014,1,4,2,1,2,9,9
P0355243,D0147S C00038,1,5,2,7,1,3,3
B1110291,D0113   00148,1,2,1,7,1,4,4
B1115968,D0113   00148,1,2,1,7,1,4,4
E0719675,D0113   00148,1,2,1,7,1,4,4
M0750904,D0113   00148,1,2,1,7,1,4,4
E0708518,057001  00064,1,6,8,11,4,2,2
M0728049,057001  00064,1,6,8,11,4,2,2
P0345564,057001  00064,1,6,8,11,4,2,2
B1113411,,1,6,8,5,4,2,2
M0735252,058132  00012,2,16,15,5,7,2,2
M0719424,G0220   00044C,1,15,9,6,5,1,1
M0742577,G0220   00044C,1,15,9,6,5,1,1
M0753689,G0220   00044C,1,15,9,6,5,1,1
SR024661,,1,11,4,2,5,1,1
SR024663,,1,11,4,2,5,1,1
E0730281,D0215U B00038,1,11,4,2,5,1,1
M0751724,D0215U B00038,1,11,4,2,5,1,1
E0723481,D0215   00607,1,11,4,2,5,1,1
S0109796,D0215   00607,1,11,4,2,5,1,1
SR025724,D0215   00607,1,11,4,2,5,1,1
M0730675,D0209A A00003,1,11,4,2,5,1,1
E0729980,D0256W B00028,2,16,13,8,8,8,8
M0750839,D0256W B00028,2,16,13,8,8,8,8
BC0013172,079009  00014,2,10,11,9,6,5,5
E0683222,L0150A B00049,1,4,2,2,2,9,9
C2010161,088032 00129,1,5,1,3,1,3,3
E0711315,088032 00129,1,5,1,3,1,3,3
SR025435,088032 00129,1,5,1,3,1,3,3
SR025446,088032 00129,1,5,1,3,1,3,3
SR025461,088032 00129,1,5,1,3,1,3,3
E0730287,G0232E B00060,1,17,9,6,8,8,8
M0751757,G0232E B00060,1,17,9,6,8,8,8
E0698255,A0152S A00038,1,4,2,1,2,9,9
M0723927,A0152S A00038,1,4,2,1,2,9,9
M0698044,,1,5,4,3,1,1,1
M0753773,,1,5,4,3,1,1,1
P0330969,,1,5,4,3,1,1,1
B1111205,D0255P E00006,2,16,13,8,7,8,8
M0736678,G0231A E00012,2,17,9,6,8,8,8
BC0015621,D0242   00425,2,16,13,8,8,8,8
E0736663,D0242   00425,2,16,13,8,8,8,8
S0108859,D0242   00425,2,16,13,8,8,8,8
S0108861,D0242   00425,2,16,13,8,8,8,8
M0756568,G0231A E00004,2,17,9,6,8,8,8
B1114002,024030  00016,2,10,10,10,6,7,7
E0737787,024030  00016,2,10,10,10,6,7,7
M0754384,024030  00016,2,10,10,10,6,7,7
P0359552,024030  00016,2,10,10,10,6,7,7
E0726046,024030  00016,2,10,10,10,6,7,7
E0726048,024030  00016,2,10,10,10,6,7,7
B1068264,024030  00016,2,10,10,10,6,7,7
E0732211,024030  00016,2,10,10,10,6,7,7
M0754383,024030  00016,2,10,10,10,6,7,7
P0359554,024030  00016,2,10,10,10,6,7,7
BD008322,,2,16,13,8,8,8,8
E0731251,D0241A E00092,2,16,13,8,8,8,8
M0756553,D0241A E00092,2,16,13,8,8,8,8
C2010364,D0241A E00104,2,16,13,8,7,8,8
E0722360,028013  00015,2,1,7,11,9,7,7
M0728530,028013  00015,2,1,7,11,9,7,7
M0740542,G0231A F00018,2,17,9,6,8,8,8
B1110829,011039 A00007,2,1,6,4,3,7,7
B1098331,A0151U E00038,1,4,2,1,2,9,9
B1102425,L0150A B00057,1,4,2,2,2,9,9
E0693632,L0150A B00057,1,4,2,2,2,9,9
B1104680,,1,5,1,3,1,3,3
E0718321,,1,5,1,3,1,3,3
E0678027,L0141E B00023,1,4,2,1,2,9,9
M0732461,D0215T A00009,1,11,4,2,5,1,1
M0732476,D0215T A00009,1,11,4,2,5,1,1
P0356823,024030  00016,2,10,10,10,6,7,7
P0356824,024030  00016,2,10,10,10,6,7,7
E0726047,024030  00016,2,10,10,10,6,7,7
E0726049,024030  00016,2,10,10,10,6,7,7
M0746010,,2,10,10,10,6,7,7
B1050644,,1,17,9,6,8,1,1
M0736641,G0231A F00004,2,17,9,6,8,8,8
B1095783,G0231A F00014,2,17,9,6,8,8,8
E0732005,G0231A F00014,2,17,9,6,8,8,8
E0717665,G0231A F00015,2,17,9,6,8,8,8
M0737940,G0231A F00015,2,17,9,6,8,8,8
M0747595,G0231A F00016,2,17,9,6,8,8,8
S0108000,,2,16,13,8,8,8,8
S0108001,,2,16,13,8,8,8,8
S0108002,,2,16,13,8,8,8,8
M0714695,D0137Y A00057,1,2,1,7,1,3,3
M0736072,089011  00028,1,15,4,2,5,1,1
M0746197,A0142I C00020,1,4,2,1,2,9,9
P0335683,L0140A A00027,1,4,2,1,2,9,9
B1117614,,2,16,13,8,8,8,8
M0738635,G0231A F00023,2,17,9,6,8,8,8
B1112723,079097  00022,2,10,11,9,6,5,5
E0717429,079097  00022,2,10,11,9,6,5,5
M0585435,079097  00022,2,10,11,9,6,5,5
P0308183,079097  00022,2,10,11,9,6,5,5
E0720993,A0141P A00051,1,4,2,1,2,9,9
M0748122,A0141P A00051,1,4,2,1,2,9,9
M0664499,L0150K A00052,1,4,2,1,2,9,9
E0733158,,2,16,13,8,7,8,8
P0360464,,2,16,13,8,7,8,8
S0108604,,2,16,13,8,7,8,8
E0732856,D0256R A00088,2,16,13,8,8,8,8
M0750606,D0256R A00088,2,16,13,8,8,8,8
E0705544,G0232   00480,1,17,9,6,8,8,8
M0737546,G0232   00480,1,17,9,6,8,8,8
M0713915,043060  00041,1,6,7,11,4,2,2
E0699200,,2,16,11,9,7,5,5
E0702046,,2,16,11,9,7,5,5
P0328078,,2,16,11,9,7,5,5
S0108965,D0215X A00002,1,11,4,2,5,1,1
E0710920,D0129S B00002,1,4,2,1,2,9,9
M0719106,D0129S B00002,1,4,2,1,2,9,9
B1105435,G0232D B00075,1,17,9,6,8,8,8
E0708196,G0232D B00075,1,17,9,6,8,8,8
M0708991,G0232D B00075,1,17,9,6,8,8,8
B1105929,014008 B00023,2,10,6,10,6,7,7
B1107113,014008 B00024,2,10,6,10,6,7,7
E0733323,D0210E A00040,1,11,4,2,5,1,1
M0747818,D0210E A00040,1,11,4,2,5,1,1
E0732854,D0256W B00037,2,16,13,8,8,8,8
M0750603,D0256W B00037,2,16,13,8,8,8,8
B1117043,D0215   00710,1,11,4,2,5,1,1
CE2000056,D0215   00710,1,11,4,2,5,1,1
E0726010,D0215   00710,1,11,4,2,5,1,1
E0726168,D0215   00710,1,11,4,2,5,1,1
E0727821,D0215   00710,1,11,4,2,5,1,1
E0728705,D0215   00710,1,11,4,2,5,1,1
E0728706,D0215   00710,1,11,4,2,5,1,1
E0728707,D0215   00710,1,11,4,2,5,1,1
E0734223,D0215   00710,1,11,4,2,5,1,1
M0639737,D0215   00710,1,11,4,2,5,1,1
M0751800,D0215   00710,1,11,4,2,5,1,1
P0358799,D0215   00710,1,11,4,2,5,1,1
S0108661,D0215   00710,1,11,4,2,5,1,1
B1115133,089014  00200Z,1,15,8,11,4,1,1
P0352173,089014  00200Z,1,15,8,11,4,1,1
P0356794,089014  00200Z,1,15,8,11,4,1,1
P0357868,089014  00200Z,1,15,8,11,4,1,1
M0755892,D0215U B00005,1,11,4,2,5,1,1
M0755907,D0215U B00005,1,11,4,2,5,1,1
E0686157,D0215R D00038,1,11,4,2,5,1,1
M0747589,D0215T B00059,1,11,4,2,5,1,1
E0712862,G0231A E00010,2,17,9,6,8,8,8
M0720144,G0231A E00010,2,17,9,6,8,8,8
B1118541,096202 B00066,1,4,4,2,2,9,9
E0732728,096202 B00066,1,4,4,2,2,9,9
B1097011,091088 A00053,1,15,9,6,5,1,1
E0714248,091088 A00053,1,15,9,6,5,1,1
B1109141,A0142S G00031,1,4,2,1,2,9,9
E0723391,A0142S G00031,1,4,2,1,2,9,9
P0353267,A0142S G00031,1,4,2,1,2,9,9
B1092709,080023  00054,1,15,8,5,4,1,1
E0713975,080023  00059,1,15,8,5,4,1,1
E0720793,080023  00059,1,15,8,5,4,1,1
P0355099,080023  00059,1,15,8,5,4,1,1
E0734952,080023  00059,1,15,8,5,4,1,1
P0358555,080023  00059,1,15,8,5,4,1,1
E0724779,080021  00046,1,15,8,5,4,1,1
M0747042,014008 B00017,2,10,6,10,6,7,7
E0712985,D0256R A00073,2,16,13,8,8,8,8
M0719021,D0256R A00073,2,16,13,8,8,8,8
M0690677,002057  00006,2,1,6,4,3,7,7
E0734202,044016  00004,1,6,7,11,9,2,2
M0681798,044066  00021,1,6,7,11,4,2,2
E0718631,044067  00013,1,6,7,11,4,2,2
M0742856,044067  00013,1,6,7,11,4,2,2
E0712972,044067  00012,1,6,7,11,4,2,2
E0706622,044106  00015,1,6,7,11,4,2,2
M0734432,044106  00015,1,6,7,11,4,2,2
E0723496,075074  00038C,2,10,10,10,6,10,10
S0106886,075074  00038C,2,10,10,10,6,10,10
E0705093,075259  00027,2,10,10,10,6,10,10
M0749190,075259  00027,2,10,10,10,6,10,10
P0354004,075259  00027,2,10,10,10,6,10,10
B1100596,,2,10,10,10,6,10,10
E0730856,L0159V A00027,1,4,4,1,2,9,9
M0751949,L0159V A00027,1,4,4,1,2,9,9
M0734899,D0256W C00002,2,16,13,8,8,8,8
E0734203,044016  00004,1,6,7,11,9,2,2
M0722103,D0147  K00093,1,5,2,7,1,3,3
E0706137,G0221I B00013,1,17,9,6,8,1,1
E0727008,G0221I B00013,1,17,9,6,8,1,1
E0732834,G0221I B00013,1,17,9,6,8,1,1
M0747559,G0221I B00013,1,17,9,6,8,1,1
M0748426,G0221I B00013,1,17,9,6,8,1,1
M0751281,D0209G A00125,1,11,4,2,5,9,9
E0710536,056032  00020,1,6,8,5,4,2,2
M0751088,081027 A00049,2,17,9,6,7,1,1
S0109400,,2,10,10,10,6,10,10
SR024375,,2,10,10,10,6,10,10
E0726375,,1,5,4,3,1,1,1
SR024625,,1,5,4,3,1,1,1
B1097916,,1,5,4,3,1,1,1
B1100597,,1,5,4,3,1,1,1
E0469058,,1,5,4,3,1,1,1
E0597745,,1,5,4,3,1,1,1
E0698886,,1,5,4,3,1,1,1
M0679509,,1,5,4,3,1,1,1
M0697731,,1,5,4,3,1,1,1
M0710053,,1,5,4,3,1,1,1
P0345280,,1,5,4,3,1,1,1
P0354906,,1,5,4,3,1,1,1
BC0013910,079042  00010C,2,10,11,9,6,5,5
B1105658,,1,17,9,6,7,1,1
P0305344,,1,17,9,6,7,1,1
E0733332,045059  00009,2,6,7,11,9,2,2
M0747809,045059  00009,2,6,7,11,9,2,2
S0109510,028052  00043,2,6,7,11,9,2,2
B11020951,028051  00004,2,6,7,11,9,2,2
E0699990,028051  00004,2,6,7,11,9,2,2
L0003990,028051  00004,2,6,7,11,9,2,2
E0723783,031006  00003,2,10,15,5,9,7,7
M0734373,D0209G A00015,1,11,4,2,5,9,9
E0728471,D0147S C00056,1,5,2,7,1,3,3
M0749848,D0147S C00056,1,5,2,7,1,3,3
E0690360,037016  00012,1,6,7,11,9,2,2
E0723288,085002  00001,1,2,1,3,1,3,3
SR025143,085002  00001,1,2,1,3,1,3,3
M0752450,087075  00009C,1,5,2,3,1,3,3
E0710903,A0152S B00022,1,4,2,1,2,9,9
M0719123,A0152S B00022,1,4,2,1,2,9,9
M0757351,A0152S B00031,1,4,2,1,2,9,9
E0728930,A0152S B00045,1,4,2,1,2,9,9
M0668620,A0152S B00045,1,4,2,1,2,9,9
B1109229,D0215T C00020,1,11,4,2,5,1,1
B1111500,D0215T C00020,1,11,4,2,5,1,1
E0734472,D0215T C00026,1,11,4,2,5,1,1
M0756222,D0215T C00026,1,11,4,2,5,1,1
E0734955,D0215T C00047,1,11,4,2,5,1,1
E0733218,D0215T C00048,1,11,4,2,5,1,1
M0747823,D0215T C00048,1,11,4,2,5,1,1
B1118923,D0215T D00017,1,11,4,2,5,1,1
E0732899,D0215T D00014,1,11,4,2,5,1,1
M0754430,D0215T D00014,1,11,4,2,5,1,1
E0690402,D0215T D00006,1,11,4,2,5,1,1
B1098396,A0142D B00068,1,4,2,1,2,9,9
E0713129,A0142D B00068,1,4,2,1,2,9,9
M0730892,A0142D B00063,1,4,2,1,2,9,9
E0711734,A0142D B00044,1,4,2,1,2,9,9
M0731086,A0142D B00044,1,4,2,1,2,9,9
E0730981,A0142D B00040,1,4,2,1,2,9,9
M0750578,A0142D B00040,1,4,2,1,2,9,9
E0710459,A0142D B00013,1,4,2,1,2,9,9
M0736674,A0142D B00013,1,4,2,1,2,9,9
M0735465,A0142D C00014,1,4,2,1,2,9,9
M0750974,A0142D C00023,1,4,2,1,2,9,9
E0713785,A0142D C00018,1,4,2,1,2,9,9
M0734247,A0142D C00018,1,4,2,1,2,9,9
M0719008,096621 C00093,1,4,4,2,2,9,9
E0730648,096621 C00060,1,4,4,2,2,9,9
M0719090,096621 C00060,1,4,4,2,2,9,9
M0751923,096621 C00060,1,4,4,2,2,9,9
M0743821,096621 C00057,1,4,4,2,2,9,9
M0747679,096621 C00012,1,4,4,2,2,9,9
M0748813,096621 C00005,1,4,4,2,2,9,9
M0718946,096600 B00044,1,4,4,2,2,9,9
M0734352,096600 B00038,1,4,4,2,2,9,9
P0356154,D0109Y A00016,1,4,2,1,2,9,9
B1097567,A0152W A00034,1,4,2,1,2,9,9
M0730169,A0152W A00027,1,4,2,1,2,9,9
P0356036,G0231X A00079,1,17,9,6,8,1,1
E0702989,G0230P G00002,2,17,9,6,7,1,1
M0668624,G0230P G00002,2,17,9,6,7,1,1
M0719074,G0230P G00002,2,17,9,6,7,1,1
E0713064,A0141A D00043,1,4,2,1,2,9,9
E0720891,043061  00008C,1,6,7,11,4,2,2
M0502508,043061  00008C,1,6,7,11,4,2,2
M0754179,D0209A A00053,1,11,4,2,5,1,1
M0754612,D0209A A00053,1,11,4,2,5,1,1
M0735122,D0215R E00034,1,11,9,6,5,1,1
S0103598,,1,6,7,11,9,2,2
B1102868,031027  00014,2,10,15,5,9,7,7
B1104772,031027  00014,2,10,15,5,9,7,7
E0731824,031027  00014,2,10,15,5,9,7,7
B1108072,046060  00001,2,6,8,5,4,2,2
B1108078,046060  00001,2,6,8,5,4,2,2
SC005340,G0231   00121C,2,17,9,6,8,1,1
B1117730,,1,4,2,1,2,9,9
E0678206,,1,4,2,1,2,9,9
E0727298,A0151U E00011,1,4,2,1,2,9,9
M0747522,A0151U E00011,1,4,2,1,2,9,9
S0106895,,1,5,1,3,1,3,3
M0749629,D0256S A00007,2,16,13,8,8,8,8
E0731225,D0256S A00012,2,16,13,8,8,8,8
M0756643,D0256S A00012,2,16,13,8,8,8,8
M0742163,D0256S A00048,2,16,13,8,8,8,8
M0742175,D0256S A00048,2,16,13,8,8,8,8
E0733906,D0209F A00087,1,11,4,2,5,1,1
M0755629,D0209F A00087,1,11,4,2,5,1,1
M0751180,D0209F A00014,1,11,4,2,5,1,1
M0734566,D0209F A00022,1,11,4,2,5,1,1
B1117837,D0209F A00023,1,11,4,2,5,1,1
E0735057,D0209F A00023,1,11,4,2,5,1,1
P343786,D0209A B00063,1,11,4,2,5,1,1
B1117460,D0147J A00049,1,5,2,7,1,3,3
E0723187,D0147J A00049,1,5,2,7,1,3,3
E0736920,D0147J A00049,1,5,2,7,1,3,3
P0361177,D0147J A00049,1,5,2,7,1,3,3
E0712906,D0147P B00051,1,5,2,7,1,3,3
M0720566,D0147P B00051,1,5,2,7,1,3,3
M0749626,D0222  C00001C,1,11,9,6,5,1,1
M0737756,L0150   00466C,1,4,2,1,2,9,9
M0660373,D0209G A00125,1,11,4,2,5,9,9
E0732874,D0256R B00059,2,16,13,8,8,8,8
M0748448,D0256R B00059,2,16,13,8,8,8,8
E0727407,077063 C00008,2,10,10,10,6,10,10
M0751195,077063 C00008,2,10,10,10,6,10,10
B1102900,081011 E00006,2,17,9,6,7,1,1
E0726521,081011 E00006,2,17,9,6,7,1,1
B1118546,076145 E00007,2,10,10,10,6,10,10
M0723694,096621 A00041,1,4,4,2,2,9,9
M0752294,076145 C00022,2,10,10,10,6,10,10
M0731078,L0141E B00029,1,4,2,1,2,9,9
B1102355,L0150K B00033,1,4,2,1,2,9,9
M0739303,L0150K B00033,1,4,2,1,2,9,9
E0705836,L0150K B00060,1,4,2,1,2,9,9
P0358894,L0150K B00005,1,4,2,1,2,9,9
E0705716,L0150K B00040,1,4,2,1,2,9,9
B1111192,L0150K C00021,1,4,2,1,2,9,9
E0709761,L0150K C00016,1,4,2,1,2,9,9
M0727370,L0150K C00016,1,4,2,1,2,9,9
E0689228,L0150K C00010,1,4,2,1,2,9,9
M0671114,L0150K C00037,1,4,2,1,2,9,9
M0738633,L0150K C00037,1,4,2,1,2,9,9
B1117839,L0150K C00009,1,4,2,1,2,9,9
E0736005,L0150K C00009,1,4,2,1,2,9,9
M0728983,G0219L F00047,1,15,9,6,5,1,1
M0742130,D0215T B00032,1,11,4,2,5,1,1
M0739632,D0209G A00125,1,11,4,2,5,9,9
SR025245,088070  00011,1,15,8,11,4,1,1
E0720321,D0147T A00050,1,5,2,7,1,3,3
M0741344,D0147T A00050,1,5,2,7,1,3,3
E0717664,D0256R B00055,2,16,13,8,8,8,8
M0737939,D0256R B00055,2,16,13,8,8,8,8
E0699189,G0232D B00117,1,17,9,6,8,8,8
B1051894,D0208F G00020,1,11,4,2,5,1,1
B1116931,089025  00087,1,5,4,2,5,1,1
E0730880,D0130R A00001,1,4,2,1,2,9,9
M0751976,D0130R A00001,1,4,2,1,2,9,9
B1051499,088048 B00011,1,5,4,3,1,1,1
M0741356,G0220A K00049,1,17,9,6,8,1,1
E0720898,G0231A E00016,2,17,9,6,8,8,8
M0668398,G0231A E00016,2,17,9,6,8,8,8
SR024046,065042  00003,2,6,8,5,4,2,2
E0730010,,1,5,1,3,1,3,3
M0687825,080023 A00021,1,15,8,5,4,1,1
P0356944,002083 E00067,2,1,6,4,3,7,7
P0359115,002083 E00067,2,1,6,4,3,7,7
BD013305,023003  00011C,2,1,6,4,3,7,7
B1114590,,1,15,8,11,4,1,1
E0712392,,1,15,8,11,4,1,1
M0753150,,1,15,8,11,4,1,1
P0357111,,1,15,8,11,4,1,1
E0662845,,1,15,8,11,4,1,1
E0712558,,1,15,8,11,4,1,1
SR025628,,1,15,8,11,4,1,1
E0709282,088046  00020,1,5,4,3,1,1,1
M07335511,,1,5,1,3,1,2,2
M0728884,,1,5,1,3,1,2,2
SR024051,,1,5,1,3,1,2,2
SR024692,,1,5,1,3,1,2,2
S0093730,,1,5,4,3,1,1,1
S0093731,,1,5,4,3,1,1,1
B1088678,088047  00023,1,5,4,3,1,1,1
B1105803,017070  00009,2,1,7,11,9,7,7
E0696854,017070  00009,2,1,7,11,9,7,7
E0707339,028001  00015,2,1,7,11,9,7,7
E0708783,028001  00015,2,1,7,11,9,7,7
E0714786,028001  00015,2,1,7,11,9,7,7
E0714787,028001  00015,2,1,7,11,9,7,7
E0714788,028001  00015,2,1,7,11,9,7,7
E0716019,028001  00015,2,1,7,11,9,7,7
E0716020,028001  00015,2,1,7,11,9,7,7
E0719589,028001  00015,2,1,7,11,9,7,7
E0720048,028001  00015,2,1,7,11,9,7,7
E0709052,028027  00010,2,1,7,11,9,7,7
P0356541,028026  00016,2,1,7,11,9,7,7
SR025638,,1,15,8,11,4,1,1
B1116928,D0256T H00024,2,16,13,8,8,8,8
BC0014953,,1,5,1,3,1,3,3
BC0014982,,1,5,1,3,1,3,3
E0734213,,1,5,1,3,1,3,3
M0700403,,1,5,1,3,1,3,3
M0721733,,1,5,1,3,1,3,3
S0108004,,1,5,1,3,1,3,3
S0108864,,1,5,1,3,1,3,3
SR025397,,1,5,1,3,1,3,3
C2010598,,1,5,1,3,1,3,3
SR023420,,1,5,1,3,1,3,3
E0712774,,1,5,1,3,1,3,3
SR025502,,1,5,1,3,1,3,3
BC0014314,078092  00026,2,10,11,9,6,5,5
M0736814,D0215T B00027,1,11,4,2,5,1,1
E0709835,G0232E B00032,1,17,9,6,8,8,8
M0734882,A0151U C00033,1,4,2,1,2,9,9
E0714422,A0151U F00049,1,4,2,1,2,9,9
M0736070,A0151U F00049,1,4,2,1,2,9,9
M0743893,A0151U F00049,1,4,2,1,2,9,9
SR024887,065043  00008,2,6,8,5,4,2,2
SR024623,,2,6,8,5,4,2,2
E0719847,067001  00059,2,6,8,5,4,2,2
M0750237,067001  00059,2,6,8,5,4,2,2
E0731012,065055  00013,2,6,8,5,4,2,2
M0750563,065055  00013,2,6,8,5,4,2,2
M0732435,067033  00017,2,16,8,5,7,2,2
CP200035,074090  00107,2,16,8,5,7,2,2
B1106771,,1,5,1,3,1,3,3
B1118529,,1,5,1,3,1,3,3
BC0014757,074090  00108,2,16,8,5,7,2,2
B1106395,,2,16,11,9,7,5,5
E0710985,,1,5,4,3,1,1,1
M0720656,,1,5,4,3,1,1,1
SR025193,,2,16,11,9,7,5,5
BC0015440,,1,5,4,3,1,1,1
CZW190388,074089 00045,2,17,13,8,7,5,5
B1090092,D0221   00470,1,11,9,6,5,1,1
E0730419,D0223   00111,1,17,9,6,5,1,8
P0361725,D0223   00111,1,17,9,6,5,1,8
M0741049,D0221   00169,1,11,9,6,5,1,1
M0739567,D0117   00260,1,4,2,1,2,9,9
M0750975,D0117   00260,1,4,2,1,2,9,9
E0702734,072030  00012,1,2,1,7,1,4,4
M0751264,D0209A A00065,1,11,4,2,5,1,1
B1116894,081091  00151,2,16,13,8,8,8,8
E0732321,081091  00151,2,16,13,8,8,8,8
C2010544,D0215X B00001,1,11,4,2,5,1,1
E0725182,A0141B A00028,1,4,2,1,2,9,9
M0751420,A0141B A00028,1,4,2,1,2,9,9
E0730971,D0215U C00035,1,11,4,2,5,1,1
M0752193,D0215U C00035,1,11,4,2,5,1,1
E0702242,A0151U F00050,1,4,2,1,2,9,9
M0714516,A0151U F00050,1,4,2,1,2,9,9
E0698710,D0242   00261,2,16,13,8,8,8,8
P0360310,D0242   00261,2,16,13,8,8,8,8
E0709205,D0242   00448,2,16,13,8,8,8,8
M0755869,D0215R E00022,1,11,9,6,5,1,1
B1105301,D0207  G00111,1,15,4,2,5,1,1
E0701143,D0207  G00111,1,15,4,2,5,1,1
P0359265,,2,17,9,6,8,8,8
E0707769,079032  00025,2,10,11,9,6,5,5
E0705792,079032  00025,2,10,11,9,6,5,5
E55508,079032  00025,2,10,11,9,6,5,5
M0722250,096600 A00053,1,4,4,2,2,9,9
E0685710,074033  00012,2,16,11,9,7,5,5
M0734616,D0255G I00069,2,16,13,8,7,8,8
E0719245,,2,17,13,8,7,5,5
M0747764,G0219B G00071,2,17,9,6,7,1,1
B1118229,020065  00011,1,1,7,11,9,7,7
E0734468,020065  00011,1,1,7,11,9,7,7
